dataset,series,date,value
m2_m1_m0,货币(M1),2022-09-01,664535.17
m2_m1_m0,货币(M1),2022-10-01,662140.99
m2_m1_m0,货币(M1),2022-11-01,667042.61
m2_m1_m0,货币(M1),2022-12-01,671674.76
m2_m1_m0,货币(M1),2023-02-01,656576.45
m2_m1_m0,货币(M1),2023-03-01,678059.63
m2_m1_m0,货币(M1),2023-04-01,669761.55
m2_m1_m0,货币(M1),2023-05-01,675252.98
m2_m1_m0,货币(M1),2023-06-01,695595.48
m2_m1_m0,货币(M1),2023-07-01,677218.92
m2_m1_m0,货币(M1),2023-08-01,679588.35
m2_m1_m0,货币(M1),2023-09-01,678443.65
m2_m1_m0,货币(M1),2023-10-01,674696.07
m2_m1_m0,货币(M1),2023-11-01,675903.41
m2_m1_m0,货币(M1),2023-12-01,680542.52
m2_m1_m0,货币(M1),2024-02-01,1106639.0
m2_m1_m0,货币(M1),2024-03-01,1117433.0
m2_m1_m0,货币(M1),2024-04-01,1075084.0
m2_m1_m0,货币(M1),2024-05-01,1064391.0
m2_m1_m0,货币(M1),2024-06-01,1089170.0
m2_m1_m0,货币(M1),2024-07-01,1051800.0
m2_m1_m0,货币(M1),2024-08-01,1049684.0
m2_m1_m0,货币(M1),2024-09-01,1055410.0
m2_m1_m0,货币(M1),2024-10-01,1054884.0
m2_m1_m0,货币(M1),2024-11-01,1076379.0
m2_m1_m0,货币(M1),2024-12-01,1113069.0
m2_m1_m0,货币(M1),2025-02-01,1109413.73
m2_m1_m0,货币(M1),2025-03-01,1134863.1
m2_m1_m0,货币(M1),2025-04-01,1091407.33
m2_m1_m0,货币(M1),2025-05-01,1089147.65
m2_m1_m0,货币(M1),2025-06-01,1139494.08
m2_m1_m0,货币(M1),2025-07-01,1110586.92
m2_m1_m0,货币(M1),2025-08-01,1112255.7
m2_m1_m0,货币(M1),2025-09-01,1131455.07
m2_m1_m0,货币(M1),2025-10-01,1119962.73
m2_m1_m0,货币(M1),2025-11-01,1128866.64
m2_m1_m0,货币(M1)__2,2015-12-01,0.152
m2_m1_m0,货币(M1)__2,2016-02-01,0.18
m2_m1_m0,货币(M1)__2,2016-03-01,0.221
m2_m1_m0,货币(M1)__2,2016-04-01,0.229
m2_m1_m0,货币(M1)__2,2016-05-01,0.237
m2_m1_m0,货币(M1)__2,2016-06-01,0.246
m2_m1_m0,货币(M1)__2,2016-07-01,0.254
m2_m1_m0,货币(M1)__2,2016-08-01,0.253
m2_m1_m0,货币(M1)__2,2016-09-01,0.247
m2_m1_m0,货币(M1)__2,2016-10-01,0.239
m2_m1_m0,货币(M1)__2,2016-11-01,0.227
m2_m1_m0,货币(M1)__2,2016-12-01,0.214
m2_m1_m0,货币(M1)__2,2017-02-01,0.1795
m2_m1_m0,货币(M1)__2,2017-03-01,0.188
m2_m1_m0,货币(M1)__2,2017-04-01,0.185
m2_m1_m0,货币(M1)__2,2017-05-01,0.17
m2_m1_m0,货币(M1)__2,2017-06-01,0.15
m2_m1_m0,货币(M1)__2,2017-07-01,0.153
m2_m1_m0,货币(M1)__2,2017-08-01,0.14
m2_m1_m0,货币(M1)__2,2017-09-01,0.14
m2_m1_m0,货币(M1)__2,2017-10-01,0.13
m2_m1_m0,货币(M1)__2,2017-11-01,0.127
m2_m1_m0,货币(M1)__2,2017-12-01,0.118
m2_m1_m0,货币(M1)__2,2018-02-01,0.1175
m2_m1_m0,货币(M1)__2,2018-03-01,0.071
m2_m1_m0,货币(M1)__2,2018-04-01,0.072
m2_m1_m0,货币(M1)__2,2018-05-01,0.06
m2_m1_m0,货币(M1)__2,2018-06-01,0.066
m2_m1_m0,货币(M1)__2,2018-07-01,0.051
m2_m1_m0,货币(M1)__2,2018-08-01,0.039
m2_m1_m0,货币(M1)__2,2018-09-01,0.04
m2_m1_m0,货币(M1)__2,2018-10-01,0.027
m2_m1_m0,货币(M1)__2,2018-11-01,0.015
m2_m1_m0,货币(M1)__2,2018-12-01,0.015
m2_m1_m0,货币(M1)__2,2019-02-01,0.01
m2_m1_m0,货币(M1)__2,2019-03-01,0.046
m2_m1_m0,货币(M1)__2,2019-04-01,0.029
m2_m1_m0,货币(M1)__2,2019-05-01,0.034
m2_m1_m0,货币(M1)__2,2019-06-01,0.044
m2_m1_m0,货币(M1)__2,2019-07-01,0.031
m2_m1_m0,货币(M1)__2,2019-08-01,0.034
m2_m1_m0,货币(M1)__2,2019-09-01,0.034
m2_m1_m0,货币(M1)__2,2019-10-01,0.033
m2_m1_m0,货币(M1)__2,2019-11-01,0.035
m2_m1_m0,货币(M1)__2,2019-12-01,0.044
m2_m1_m0,货币(M1)__2,2020-02-01,0.024
m2_m1_m0,货币(M1)__2,2020-03-01,0.05
m2_m1_m0,货币(M1)__2,2020-04-01,0.055
m2_m1_m0,货币(M1)__2,2020-05-01,0.068
m2_m1_m0,货币(M1)__2,2020-06-01,0.065
m2_m1_m0,货币(M1)__2,2020-07-01,0.069
m2_m1_m0,货币(M1)__2,2020-08-01,0.08
m2_m1_m0,货币(M1)__2,2020-09-01,0.081
m2_m1_m0,货币(M1)__2,2020-10-01,0.091
m2_m1_m0,货币(M1)__2,2020-11-01,0.1
m2_m1_m0,货币(M1)__2,2020-12-01,0.086
m2_m1_m0,货币(M1)__2,2021-02-01,0.11049999999999999
m2_m1_m0,货币(M1)__2,2021-03-01,0.071
m2_m1_m0,货币(M1)__2,2021-04-01,0.062
m2_m1_m0,货币(M1)__2,2021-05-01,0.061
m2_m1_m0,货币(M1)__2,2021-06-01,0.055
m2_m1_m0,货币(M1)__2,2021-07-01,0.049
m2_m1_m0,货币(M1)__2,2021-08-01,0.042
m2_m1_m0,货币(M1)__2,2021-09-01,0.037
m2_m1_m0,货币(M1)__2,2021-10-01,0.028
m2_m1_m0,货币(M1)__2,2021-11-01,0.03
m2_m1_m0,货币(M1)__2,2021-12-01,0.035
m2_m1_m0,货币(M1)__2,2022-02-01,0.014
m2_m1_m0,货币(M1)__2,2022-03-01,0.047
m2_m1_m0,货币(M1)__2,2022-04-01,0.051
m2_m1_m0,货币(M1)__2,2022-05-01,0.046
m2_m1_m0,货币(M1)__2,2022-06-01,0.058
m2_m1_m0,货币(M1)__2,2022-07-01,0.067
m2_m1_m0,货币(M1)__2,2022-08-01,0.061
m2_m1_m0,货币(M1)__2,2022-09-01,0.064
m2_m1_m0,货币(M1)__2,2022-10-01,0.058
m2_m1_m0,货币(M1)__2,2022-11-01,0.046
m2_m1_m0,货币(M1)__2,2022-12-01,0.037
m2_m1_m0,货币(M1)__2,2023-02-01,0.0625
m2_m1_m0,货币(M1)__2,2023-03-01,0.051
m2_m1_m0,货币(M1)__2,2023-04-01,0.053
m2_m1_m0,货币(M1)__2,2023-05-01,0.047
m2_m1_m0,货币(M1)__2,2023-06-01,0.031
m2_m1_m0,货币(M1)__2,2023-07-01,0.023
m2_m1_m0,货币(M1)__2,2023-08-01,0.022
m2_m1_m0,货币(M1)__2,2023-09-01,0.021
m2_m1_m0,货币(M1)__2,2023-10-01,0.019
m2_m1_m0,货币(M1)__2,2023-11-01,0.013
m2_m1_m0,货币(M1)__2,2023-12-01,0.013
m2_m1_m0,货币(M1)__2,2024-02-01,0.0295
m2_m1_m0,货币(M1)__2,2024-03-01,0.023
m2_m1_m0,货币(M1)__2,2024-04-01,0.006
m2_m1_m0,货币(M1)__2,2024-05-01,-0.008
m2_m1_m0,货币(M1)__2,2024-06-01,-0.017
m2_m1_m0,货币(M1)__2,2024-07-01,-0.026
m2_m1_m0,货币(M1)__2,2024-08-01,-0.03
m2_m1_m0,货币(M1)__2,2024-09-01,-0.033
m2_m1_m0,货币(M1)__2,2024-10-01,-0.023
m2_m1_m0,货币(M1)__2,2024-11-01,-0.007
m2_m1_m0,货币(M1)__2,2024-12-01,0.012
m2_m1_m0,货币(M1)__2,2025-02-01,0.0025
m2_m1_m0,货币(M1)__2,2025-03-01,0.016
m2_m1_m0,货币(M1)__2,2025-04-01,0.015
m2_m1_m0,货币(M1)__2,2025-05-01,0.023
m2_m1_m0,货币(M1)__2,2025-06-01,0.046
m2_m1_m0,货币(M1)__2,2025-07-01,0.056
m2_m1_m0,货币(M1)__2,2025-08-01,0.06
m2_m1_m0,货币(M1)__2,2025-09-01,0.072
m2_m1_m0,货币(M1)__2,2025-10-01,0.062
m2_m1_m0,货币(M1)__2,2025-11-01,0.049
m2_m1_m0,货币(M1)__3,2015-12-01,0.0344
m2_m1_m0,货币(M1)__3,2016-02-01,-0.0098
m2_m1_m0,货币(M1)__3,2016-03-01,0.0486
m2_m1_m0,货币(M1)__3,2016-04-01,0.0047
m2_m1_m0,货币(M1)__3,2016-05-01,0.026
m2_m1_m0,货币(M1)__3,2016-06-01,0.0457
m2_m1_m0,货币(M1)__3,2016-07-01,-0.0016
m2_m1_m0,货币(M1)__3,2016-08-01,0.0262
m2_m1_m0,货币(M1)__3,2016-09-01,-0.0004
m2_m1_m0,货币(M1)__3,2016-10-01,0.0244
m2_m1_m0,货币(M1)__3,2016-11-01,0.0214
m2_m1_m0,货币(M1)__3,2016-12-01,0.0235
m2_m1_m0,货币(M1)__3,2017-02-01,-0.01015
m2_m1_m0,货币(M1)__3,2017-03-01,0.0257
m2_m1_m0,货币(M1)__3,2017-04-01,0.0029
m2_m1_m0,货币(M1)__3,2017-05-01,0.0127
m2_m1_m0,货币(M1)__3,2017-06-01,0.0279
m2_m1_m0,货币(M1)__3,2017-07-01,0.0005
m2_m1_m0,货币(M1)__3,2017-08-01,0.0149
m2_m1_m0,货币(M1)__3,2017-09-01,-0.0005
m2_m1_m0,货币(M1)__3,2017-10-01,0.0157
m2_m1_m0,货币(M1)__3,2017-11-01,0.0182
m2_m1_m0,货币(M1)__3,2017-12-01,0.0154
m2_m1_m0,货币(M1)__3,2018-02-01,-0.0246
m2_m1_m0,货币(M1)__3,2018-03-01,0.0126
m2_m1_m0,货币(M1)__3,2018-04-01,0.0036
m2_m1_m0,货币(M1)__3,2018-05-01,0.0016
m2_m1_m0,货币(M1)__3,2018-06-01,0.0336
m2_m1_m0,货币(M1)__3,2018-07-01,-0.0135
m2_m1_m0,货币(M1)__3,2018-08-01,0.0032
m2_m1_m0,货币(M1)__3,2018-09-01,0.0005
m2_m1_m0,货币(M1)__3,2018-10-01,0.0029
m2_m1_m0,货币(M1)__3,2018-11-01,0.0062
m2_m1_m0,货币(M1)__3,2018-12-01,0.0151
m2_m1_m0,货币(M1)__3,2019-02-01,-0.022399999999999996
m2_m1_m0,货币(M1)__3,2019-03-01,0.0387
m2_m1_m0,货币(M1)__3,2019-04-01,-0.0127
m2_m1_m0,货币(M1)__3,2019-05-01,0.0069
m2_m1_m0,货币(M1)__3,2019-06-01,0.0429
m2_m1_m0,货币(M1)__3,2019-07-01,-0.0258
m2_m1_m0,货币(M1)__3,2019-08-01,0.0068
m2_m1_m0,货币(M1)__3,2019-09-01,0.0006
m2_m1_m0,货币(M1)__3,2019-10-01,0.0018
m2_m1_m0,货币(M1)__3,2019-11-01,0.0078
m2_m1_m0,货币(M1)__3,2019-12-01,0.024
m2_m1_m0,货币(M1)__3,2020-02-01,-0.0199
m2_m1_m0,货币(M1)__3,2020-03-01,0.0404
m2_m1_m0,货币(M1)__3,2020-04-01,-0.0085
m2_m1_m0,货币(M1)__3,2020-05-01,0.0192
m2_m1_m0,货币(M1)__3,2020-06-01,0.0399
m2_m1_m0,货币(M1)__3,2020-07-01,-0.0217
m2_m1_m0,货币(M1)__3,2020-08-01,0.0171
m2_m1_m0,货币(M1)__3,2020-09-01,0.0017
m2_m1_m0,货币(M1)__3,2020-10-01,0.0114
m2_m1_m0,货币(M1)__3,2020-11-01,0.0155
m2_m1_m0,货币(M1)__3,2020-12-01,0.0112
m2_m1_m0,货币(M1)__3,2021-02-01,-0.02565
m2_m1_m0,货币(M1)__3,2021-03-01,0.0381
m2_m1_m0,货币(M1)__3,2021-04-01,-0.0174
m2_m1_m0,货币(M1)__3,2021-05-01,0.0188
m2_m1_m0,货币(M1)__3,2021-06-01,0.0335
m2_m1_m0,货币(M1)__3,2021-07-01,-0.0268
m2_m1_m0,货币(M1)__3,2021-08-01,0.0101
m2_m1_m0,货币(M1)__3,2021-09-01,-0.0032
m2_m1_m0,货币(M1)__3,2021-10-01,0.0023
m2_m1_m0,货币(M1)__3,2021-11-01,0.0182
m2_m1_m0,货币(M1)__3,2021-12-01,0.0156
m2_m1_m0,货币(M1)__3,2022-02-01,-0.01965
m2_m1_m0,货币(M1)__3,2022-03-01,0.0377
m2_m1_m0,货币(M1)__3,2022-04-01,-0.0138
m2_m1_m0,货币(M1)__3,2022-05-01,0.0141
m2_m1_m0,货币(M1)__3,2022-06-01,0.0454
m2_m1_m0,货币(M1)__3,2022-07-01,-0.0186
m2_m1_m0,货币(M1)__3,2022-08-01,0.0042
m2_m1_m0,货币(M1)__3,2022-09-01,-0.0001
m2_m1_m0,货币(M1)__3,2022-10-01,-0.0036
m2_m1_m0,货币(M1)__3,2022-11-01,0.0074
m2_m1_m0,货币(M1)__3,2022-12-01,0.0069
m2_m1_m0,货币(M1)__3,2023-02-01,-0.010150000000000001
m2_m1_m0,货币(M1)__3,2023-03-01,0.0306
m2_m1_m0,货币(M1)__3,2023-04-01,-0.0122
m2_m1_m0,货币(M1)__3,2023-05-01,0.0082
m2_m1_m0,货币(M1)__3,2023-06-01,0.0301
m2_m1_m0,货币(M1)__3,2023-07-01,-0.0264
m2_m1_m0,货币(M1)__3,2023-08-01,0.0035
m2_m1_m0,货币(M1)__3,2023-09-01,-0.0017
m2_m1_m0,货币(M1)__3,2023-10-01,-0.0055
m2_m1_m0,货币(M1)__3,2023-11-01,0.0018
m2_m1_m0,货币(M1)__3,2023-12-01,0.0069
m2_m1_m0,货币(M1)__3,2024-02-01,0.3109
m2_m1_m0,货币(M1)__3,2024-03-01,0.0222
m2_m1_m0,货币(M1)__3,2024-04-01,-0.0379
m2_m1_m0,货币(M1)__3,2024-05-01,-0.0099
m2_m1_m0,货币(M1)__3,2024-06-01,0.0233
m2_m1_m0,货币(M1)__3,2024-07-01,-0.0343
m2_m1_m0,货币(M1)__3,2024-08-01,-0.002
m2_m1_m0,货币(M1)__3,2024-09-01,0.0055
m2_m1_m0,货币(M1)__3,2024-10-01,-0.0005
m2_m1_m0,货币(M1)__3,2024-11-01,0.0204
m2_m1_m0,货币(M1)__3,2024-12-01,0.0341
m2_m1_m0,货币(M1)__3,2025-02-01,-0.0083
m2_m1_m0,货币(M1)__3,2025-03-01,0.037
m2_m1_m0,货币(M1)__3,2025-04-01,-0.0383
m2_m1_m0,货币(M1)__3,2025-05-01,-0.0021
m2_m1_m0,货币(M1)__3,2025-06-01,0.0462
m2_m1_m0,货币(M1)__3,2025-07-01,-0.0254
m2_m1_m0,货币(M1)__3,2025-08-01,0.0015
m2_m1_m0,货币(M1)__3,2025-09-01,0.0173
m2_m1_m0,货币(M1)__3,2025-10-01,-0.0102
m2_m1_m0,货币(M1)__3,2025-11-01,0.008
m2_m1_m0,货币和准货币(M2),2015-12-01,1392278.11
m2_m1_m0,货币和准货币(M2),2016-02-01,1420469.115
m2_m1_m0,货币和准货币(M2),2016-03-01,1446198.03
m2_m1_m0,货币和准货币(M2),2016-04-01,1445209.59
m2_m1_m0,货币和准货币(M2),2016-05-01,1461695.11
m2_m1_m0,货币和准货币(M2),2016-06-01,1490491.83
m2_m1_m0,货币和准货币(M2),2016-07-01,1491558.72
m2_m1_m0,货币和准货币(M2),2016-08-01,1510982.91
m2_m1_m0,货币和准货币(M2),2016-09-01,1516360.5
m2_m1_m0,货币和准货币(M2),2016-10-01,1519485.4
m2_m1_m0,货币和准货币(M2),2016-11-01,1530432.06
m2_m1_m0,货币和准货币(M2),2016-12-01,1550066.67
m2_m1_m0,货币和准货币(M2),2017-02-01,1587025.78
m2_m1_m0,货币和准货币(M2),2017-03-01,1607938.98
m2_m1_m0,货币和准货币(M2),2017-04-01,1603918.84
m2_m1_m0,货币和准货币(M2),2017-05-01,1609740.77
m2_m1_m0,货币和准货币(M2),2017-06-01,1639497.05
m2_m1_m0,货币和准货币(M2),2017-07-01,1636341.11
m2_m1_m0,货币和准货币(M2),2017-08-01,1652947.3
m2_m1_m0,货币和准货币(M2),2017-09-01,1663666.05
m2_m1_m0,货币和准货币(M2),2017-10-01,1662449.96
m2_m1_m0,货币和准货币(M2),2017-11-01,1679156.64
m2_m1_m0,货币和准货币(M2),2017-12-01,1690235.31
m2_m1_m0,货币和准货币(M2),2018-02-01,1724942.29
m2_m1_m0,货币和准货币(M2),2018-03-01,1739859.48
m2_m1_m0,货币和准货币(M2),2018-04-01,1737683.73
m2_m1_m0,货币和准货币(M2),2018-05-01,1743063.79
m2_m1_m0,货币和准货币(M2),2018-06-01,1770178.37
m2_m1_m0,货币和准货币(M2),2018-07-01,1776196.11
m2_m1_m0,货币和准货币(M2),2018-08-01,1788670.43
m2_m1_m0,货币和准货币(M2),2018-09-01,1801665.58
m2_m1_m0,货币和准货币(M2),2018-10-01,1795561.6
m2_m1_m0,货币和准货币(M2),2018-11-01,1813175.07
m2_m1_m0,货币和准货币(M2),2018-12-01,1826744.22
m2_m1_m0,货币和准货币(M2),2019-02-01,1866681.3900000001
m2_m1_m0,货币和准货币(M2),2019-03-01,1889412.14
m2_m1_m0,货币和准货币(M2),2019-04-01,1884670.33
m2_m1_m0,货币和准货币(M2),2019-05-01,1891153.7
m2_m1_m0,货币和准货币(M2),2019-06-01,1921360.19
m2_m1_m0,货币和准货币(M2),2019-07-01,1919410.82
m2_m1_m0,货币和准货币(M2),2019-08-01,1935492.43
m2_m1_m0,货币和准货币(M2),2019-09-01,1952250.49
m2_m1_m0,货币和准货币(M2),2019-10-01,1945600.55
m2_m1_m0,货币和准货币(M2),2019-11-01,1961429.56
m2_m1_m0,货币和准货币(M2),2019-12-01,1986488.82
m2_m1_m0,货币和准货币(M2),2020-02-01,2026948.455
m2_m1_m0,货币和准货币(M2),2020-03-01,2080923.41
m2_m1_m0,货币和准货币(M2),2020-04-01,2093533.83
m2_m1_m0,货币和准货币(M2),2020-05-01,2100183.74
m2_m1_m0,货币和准货币(M2),2020-06-01,2134948.66
m2_m1_m0,货币和准货币(M2),2020-07-01,2125458.46
m2_m1_m0,货币和准货币(M2),2020-08-01,2136836.91
m2_m1_m0,货币和准货币(M2),2020-09-01,2164084.8
m2_m1_m0,货币和准货币(M2),2020-10-01,2149720.42
m2_m1_m0,货币和准货币(M2),2020-11-01,2172002.55
m2_m1_m0,货币和准货币(M2),2020-12-01,2186795.89
m2_m1_m0,货币和准货币(M2),2021-02-01,2224538.795
m2_m1_m0,货币和准货币(M2),2021-03-01,2276488.45
m2_m1_m0,货币和准货币(M2),2021-04-01,2262107.12
m2_m1_m0,货币和准货币(M2),2021-05-01,2275538.07
m2_m1_m0,货币和准货币(M2),2021-06-01,2317788.36
m2_m1_m0,货币和准货币(M2),2021-07-01,2302153.82
m2_m1_m0,货币和准货币(M2),2021-08-01,2312267.68
m2_m1_m0,货币和准货币(M2),2021-09-01,2342829.7
m2_m1_m0,货币和准货币(M2),2021-10-01,2336160.48
m2_m1_m0,货币和准货币(M2),2021-11-01,2356012.76
m2_m1_m0,货币和准货币(M2),2021-12-01,2382899.56
m2_m1_m0,货币和准货币(M2),2022-02-01,2436255.81
m2_m1_m0,货币和准货币(M2),2022-03-01,2497688.34
m2_m1_m0,货币和准货币(M2),2022-04-01,2499710.9
m2_m1_m0,货币和准货币(M2),2022-05-01,2527026.15
m2_m1_m0,货币和准货币(M2),2022-06-01,2581451.2
m2_m1_m0,货币和准货币(M2),2022-07-01,2578078.57
m2_m1_m0,货币和准货币(M2),2022-08-01,2595068.27
m2_m1_m0,货币和准货币(M2),2022-09-01,2626600.92
m2_m1_m0,货币和准货币(M2),2022-10-01,2612914.57
m2_m1_m0,货币和准货币(M2),2022-11-01,2647008.48
m2_m1_m0,货币和准货币(M2),2022-12-01,2664320.84
m2_m1_m0,货币和准货币(M2),2023-02-01,2746660.645
m2_m1_m0,货币和准货币(M2),2023-03-01,2814566.31
m2_m1_m0,货币和准货币(M2),2023-04-01,2808469.34
m2_m1_m0,货币和准货币(M2),2023-05-01,2820504.68
m2_m1_m0,货币和准货币(M2),2023-06-01,2873023.83
m2_m1_m0,货币和准货币(M2),2023-07-01,2854031.56
m2_m1_m0,货币和准货币(M2),2023-08-01,2869343.25
m2_m1_m0,货币和准货币(M2),2023-09-01,2896659.11
m2_m1_m0,货币和准货币(M2),2023-10-01,2882276.07
m2_m1_m0,货币和准货币(M2),2023-11-01,2912014.22
m2_m1_m0,货币和准货币(M2),2023-12-01,2922713.33
m2_m1_m0,货币和准货币(M2),2024-02-01,2985911.585
m2_m1_m0,货币和准货币(M2),2024-03-01,3047952.16
m2_m1_m0,货币和准货币(M2),2024-04-01,3011941.98
m2_m1_m0,货币和准货币(M2),2024-05-01,3018506.73
m2_m1_m0,货币和准货币(M2),2024-06-01,3050161.54
m2_m1_m0,货币和准货币(M2),2024-07-01,3033060.78
m2_m1_m0,货币和准货币(M2),2024-08-01,3050461.27
m2_m1_m0,货币和准货币(M2),2024-09-01,3094798.24
m2_m1_m0,货币和准货币(M2),2024-10-01,3097092.01
m2_m1_m0,货币和准货币(M2),2024-11-01,3119587.27
m2_m1_m0,货币和准货币(M2),2024-12-01,3135322.3
m2_m1_m0,货币和准货币(M2),2025-02-01,3195210.21
m2_m1_m0,货币和准货币(M2),2025-03-01,3260554.57
m2_m1_m0,货币和准货币(M2),2025-04-01,3251739.32
m2_m1_m0,货币和准货币(M2),2025-05-01,3257838.11
m2_m1_m0,货币和准货币(M2),2025-06-01,3302868.17
m2_m1_m0,货币和准货币(M2),2025-07-01,3299429.06
m2_m1_m0,货币和准货币(M2),2025-08-01,3319831.44
m2_m1_m0,货币和准货币(M2),2025-09-01,3353771.03
m2_m1_m0,货币和准货币(M2),2025-10-01,3351312.31
m2_m1_m0,货币和准货币(M2),2025-11-01,3369890.52
m2_m1_m0,货币和准货币(M2)__2,2015-12-01,0.133
m2_m1_m0,货币和准货币(M2)__2,2016-02-01,0.1365
m2_m1_m0,货币和准货币(M2)__2,2016-03-01,0.134
m2_m1_m0,货币和准货币(M2)__2,2016-04-01,0.128
m2_m1_m0,货币和准货币(M2)__2,2016-05-01,0.118
m2_m1_m0,货币和准货币(M2)__2,2016-06-01,0.118
m2_m1_m0,货币和准货币(M2)__2,2016-07-01,0.102
m2_m1_m0,货币和准货币(M2)__2,2016-08-01,0.114
m2_m1_m0,货币和准货币(M2)__2,2016-09-01,0.115
m2_m1_m0,货币和准货币(M2)__2,2016-10-01,0.116
m2_m1_m0,货币和准货币(M2)__2,2016-11-01,0.114
m2_m1_m0,货币和准货币(M2)__2,2016-12-01,0.113
m2_m1_m0,货币和准货币(M2)__2,2017-02-01,0.10575
m2_m1_m0,货币和准货币(M2)__2,2017-03-01,0.1012
m2_m1_m0,货币和准货币(M2)__2,2017-04-01,0.0984
m2_m1_m0,货币和准货币(M2)__2,2017-05-01,0.0913
m2_m1_m0,货币和准货币(M2)__2,2017-06-01,0.091
m2_m1_m0,货币和准货币(M2)__2,2017-07-01,0.0889
m2_m1_m0,货币和准货币(M2)__2,2017-08-01,0.0856
m2_m1_m0,货币和准货币(M2)__2,2017-09-01,0.0898
m2_m1_m0,货币和准货币(M2)__2,2017-10-01,0.0888
m2_m1_m0,货币和准货币(M2)__2,2017-11-01,0.0911
m2_m1_m0,货币和准货币(M2)__2,2017-12-01,0.0807
m2_m1_m0,货币和准货币(M2)__2,2018-02-01,0.087
m2_m1_m0,货币和准货币(M2)__2,2018-03-01,0.082
m2_m1_m0,货币和准货币(M2)__2,2018-04-01,0.083
m2_m1_m0,货币和准货币(M2)__2,2018-05-01,0.083
m2_m1_m0,货币和准货币(M2)__2,2018-06-01,0.08
m2_m1_m0,货币和准货币(M2)__2,2018-07-01,0.085
m2_m1_m0,货币和准货币(M2)__2,2018-08-01,0.082
m2_m1_m0,货币和准货币(M2)__2,2018-09-01,0.083
m2_m1_m0,货币和准货币(M2)__2,2018-10-01,0.08
m2_m1_m0,货币和准货币(M2)__2,2018-11-01,0.08
m2_m1_m0,货币和准货币(M2)__2,2018-12-01,0.081
m2_m1_m0,货币和准货币(M2)__2,2019-02-01,0.082
m2_m1_m0,货币和准货币(M2)__2,2019-03-01,0.086
m2_m1_m0,货币和准货币(M2)__2,2019-04-01,0.085
m2_m1_m0,货币和准货币(M2)__2,2019-05-01,0.085
m2_m1_m0,货币和准货币(M2)__2,2019-06-01,0.085
m2_m1_m0,货币和准货币(M2)__2,2019-07-01,0.081
m2_m1_m0,货币和准货币(M2)__2,2019-08-01,0.082
m2_m1_m0,货币和准货币(M2)__2,2019-09-01,0.084
m2_m1_m0,货币和准货币(M2)__2,2019-10-01,0.084
m2_m1_m0,货币和准货币(M2)__2,2019-11-01,0.082
m2_m1_m0,货币和准货币(M2)__2,2019-12-01,0.087
m2_m1_m0,货币和准货币(M2)__2,2020-02-01,0.086
m2_m1_m0,货币和准货币(M2)__2,2020-03-01,0.101
m2_m1_m0,货币和准货币(M2)__2,2020-04-01,0.111
m2_m1_m0,货币和准货币(M2)__2,2020-05-01,0.111
m2_m1_m0,货币和准货币(M2)__2,2020-06-01,0.111
m2_m1_m0,货币和准货币(M2)__2,2020-07-01,0.107
m2_m1_m0,货币和准货币(M2)__2,2020-08-01,0.104
m2_m1_m0,货币和准货币(M2)__2,2020-09-01,0.109
m2_m1_m0,货币和准货币(M2)__2,2020-10-01,0.105
m2_m1_m0,货币和准货币(M2)__2,2020-11-01,0.107
m2_m1_m0,货币和准货币(M2)__2,2020-12-01,0.101
m2_m1_m0,货币和准货币(M2)__2,2021-02-01,0.0975
m2_m1_m0,货币和准货币(M2)__2,2021-03-01,0.094
m2_m1_m0,货币和准货币(M2)__2,2021-04-01,0.081
m2_m1_m0,货币和准货币(M2)__2,2021-05-01,0.083
m2_m1_m0,货币和准货币(M2)__2,2021-06-01,0.086
m2_m1_m0,货币和准货币(M2)__2,2021-07-01,0.083
m2_m1_m0,货币和准货币(M2)__2,2021-08-01,0.082
m2_m1_m0,货币和准货币(M2)__2,2021-09-01,0.083
m2_m1_m0,货币和准货币(M2)__2,2021-10-01,0.087
m2_m1_m0,货币和准货币(M2)__2,2021-11-01,0.085
m2_m1_m0,货币和准货币(M2)__2,2021-12-01,0.09
m2_m1_m0,货币和准货币(M2)__2,2022-02-01,0.095
m2_m1_m0,货币和准货币(M2)__2,2022-03-01,0.097
m2_m1_m0,货币和准货币(M2)__2,2022-04-01,0.105
m2_m1_m0,货币和准货币(M2)__2,2022-05-01,0.111
m2_m1_m0,货币和准货币(M2)__2,2022-06-01,0.114
m2_m1_m0,货币和准货币(M2)__2,2022-07-01,0.12
m2_m1_m0,货币和准货币(M2)__2,2022-08-01,0.122
m2_m1_m0,货币和准货币(M2)__2,2022-09-01,0.121
m2_m1_m0,货币和准货币(M2)__2,2022-10-01,0.118
m2_m1_m0,货币和准货币(M2)__2,2022-11-01,0.124
m2_m1_m0,货币和准货币(M2)__2,2022-12-01,0.118
m2_m1_m0,货币和准货币(M2)__2,2023-02-01,0.1275
m2_m1_m0,货币和准货币(M2)__2,2023-03-01,0.127
m2_m1_m0,货币和准货币(M2)__2,2023-04-01,0.124
m2_m1_m0,货币和准货币(M2)__2,2023-05-01,0.116
m2_m1_m0,货币和准货币(M2)__2,2023-06-01,0.113
m2_m1_m0,货币和准货币(M2)__2,2023-07-01,0.107
m2_m1_m0,货币和准货币(M2)__2,2023-08-01,0.106
m2_m1_m0,货币和准货币(M2)__2,2023-09-01,0.103
m2_m1_m0,货币和准货币(M2)__2,2023-10-01,0.103
m2_m1_m0,货币和准货币(M2)__2,2023-11-01,0.1
